15,0,1
15,0,2
15,0,3
15,0,4
15,0,5
15,0,6
15,0,7
15,0,8
15,0,9
15,0,10
15,0,11
15,0,12
15,0,13
15,0,14
15,0,15
15,0,16
15,0,17
15,0,18
15,0,19
15,0,20
15,0,21
14,0,1
14,0,2
14,0,3
14,0,4
14,0,5
8,0,1
8,0,2
8,0,3
8,0,4
8,0,5
8,0,6
8,0,7
8,0,8
24,0,1
24,0,2
24,0,3
24,0,4
24,0,5
22,0,1
22,0,2
22,0,3
22,0,4
22,0,5
22,0,6
22,0,7
22,0,8
22,0,9
23,0,1
23,0,2
23,0,3
23,0,4
23,0,5
23,0,6
23,0,7
23,0,8
23,0,9
23,0,10
23,0,11
23,0,12
23,0,13
23,0,14
23,0,15
23,0,16
23,0,17
23,0,18
23,0,19
23,0,20
23,0,21
23,0,22
20,0,1
20,0,2
20,0,3
20,0,4
20,0,5
2,0,1
2,0,2
2,0,3
2,0,4
2,0,5
2,0,6
2,0,7
2,0,8
2,0,9
2,0,10
2,0,11
2,0,12
2,0,13
2,0,14
2,0,15
2,0,16
2,0,17
2,0,18
2,0,19
2,0,20
25,0,1
25,0,2
25,0,3
25,0,4
25,0,5
6,0,1
6,0,2
6,0,3
6,0,4
6,0,5
6,0,6
7,0,1
7,0,2
7,0,3
7,0,4
7,0,5
4,0,1
4,0,2
4,0,3
4,0,4
4,0,5
4,0,6
4,0,7
4,0,8
28,0,1
28,0,2
28,0,3
28,0,4
28,0,5
28,0,6
28,0,7
28,0,8
28,0,9
28,0,10
28,0,11
28,0,12
28,0,13
28,0,14
28,0,15
28,0,16
28,0,17
28,0,18
28,0,19
28,0,20
28,0,21
10,0,1
10,0,2
10,0,3
10,0,4
10,0,5
10,0,6
10,0,7
10,0,8
10,0,9
19,0,1
19,0,2
19,0,3
19,0,4
19,0,5
13,0,1
13,0,2
13,0,3
13,0,4
13,0,5
26,0,1
26,0,2
26,0,3
26,0,4
26,0,5
27,0,1
27,0,2
27,0,3
27,0,4
27,0,5
27,0,6
27,0,7
27,0,8
27,0,9
33,0,1
33,0,2
33,0,3
33,0,4
33,0,5
33,0,6
33,0,7
33,0,8
3,0,1
3,0,2
3,0,3
3,0,4
3,0,5
3,0,6
3,0,7
3,0,8
3,0,9
3,0,10
3,0,11
3,0,12
3,0,13
3,0,14
3,0,15
3,0,16
3,0,17
3,0,18
3,0,19
16,0,1
16,0,2
16,0,3
16,0,4
16,0,5
16,0,6
18,0,1
18,0,2
18,0,3
18,0,4
18,0,5
18,0,6
18,0,7
18,0,8
18,0,9
18,0,10
18,0,11
18,0,12
18,0,13
18,0,14
18,0,15
18,0,16
18,0,17
18,0,18
18,0,19
18,0,20
18,0,21
18,0,22
11,0,1
11,0,2
11,0,3
11,0,4
11,0,5
11,0,6
11,0,7
11,0,8
11,0,9
17,0,1
17,0,2
17,0,3
17,0,4
17,0,5
32,0,1
32,0,2
32,0,3
32,0,4
32,0,5
32,0,6
32,0,7
32,0,8
22,0,10
22,0,11
22,0,12
22,0,13
22,0,14
22,0,15
28,0,22
28,0,23
28,0,24
28,0,25
28,0,26
28,0,27
28,0,28
28,0,29
28,0,30
28,0,31
28,0,32
28,0,33
28,0,34
28,0,35
28,0,36
28,0,37
28,0,38
28,0,39
28,0,40
28,0,41
28,0,42
28,0,43
28,0,44
28,0,45
28,0,46
28,0,47
28,0,48
28,0,49
28,0,50
28,0,51
28,0,52
28,0,53
28,0,54
4,0,9
4,0,10
4,0,11
4,0,12
4,0,13
4,0,14
4,0,15
4,0,16
4,0,17
26,0,6
26,0,7
26,0,8
26,0,9
26,0,10
26,0,11
27,0,10
27,0,11
27,0,12
27,0,13
27,0,14
27,0,15
3,0,20
3,0,21
3,0,22
3,0,23
3,0,24
3,0,25
3,0,26
3,0,27
3,0,28
3,0,29
3,0,30
3,0,31
3,0,32
3,0,33
3,0,34
3,0,35
3,0,36
3,0,37
3,0,38
3,0,39
3,0,40
3,0,41
3,0,42
3,0,43
3,0,44
3,0,45
3,0,46
3,0,47
3,0,48
3,0,49
3,0,50
3,0,51
3,0,52
3,0,53
3,0,54
3,0,55
33,0,9
33,0,10
33,0,11
33,0,12
33,0,13
33,0,14
33,0,15
33,0,16
33,0,17
18,0,23
18,0,24
18,0,25
18,0,26
18,0,27
18,0,28
18,0,29
18,0,30
18,0,31
18,0,32
18,0,33
18,0,34
18,0,35
18,0,36
18,0,37
18,0,38
18,0,39
18,0,40
18,0,41
18,0,42
18,0,43
18,0,44
18,0,45
18,0,46
18,0,47
18,0,48
18,0,49
18,0,50
18,0,51
18,0,52
18,0,53
18,0,54
8,0,9
8,0,10
8,0,11
8,0,12
8,0,13
8,0,14
8,0,15
8,0,16
8,0,17
14,0,6
14,0,7
14,0,8
14,0,9
14,0,10
14,0,11
2,0,21
2,0,22
2,0,23
2,0,24
2,0,25
2,0,26
2,0,27
2,0,28
2,0,29
2,0,30
2,0,31
2,0,32
2,0,33
2,0,34
2,0,35
2,0,36
2,0,37
2,0,38
2,0,39
2,0,40
2,0,41
2,0,42
2,0,43
2,0,44
2,0,45
2,0,46
2,0,47
2,0,48
2,0,49
2,0,50
2,0,51
2,0,52
2,0,53
2,0,54
2,0,55
2,0,56
24,0,6
24,0,7
24,0,8
24,0,9
24,0,10
24,0,11
15,0,22
15,0,23
15,0,24
15,0,25
15,0,26
15,0,27
15,0,28
15,0,29
15,0,30
15,0,31
15,0,32
15,0,33
15,0,34
15,0,35
15,0,36
15,0,37
15,0,38
15,0,39
15,0,40
15,0,41
15,0,42
15,0,43
15,0,44
15,0,45
15,0,46
15,0,47
15,0,48
15,0,49
15,0,50
15,0,51
15,0,52
15,0,53
15,0,54
15,0,55
15,0,56
15,0,57
7,0,6
7,0,7
7,0,8
7,0,9
7,0,10
7,0,11
25,0,6
25,0,7
25,0,8
25,0,9
25,0,10
25,0,11
6,0,7
6,0,8
6,0,9
6,0,10
6,0,11
6,0,12
23,0,23
23,0,24
23,0,25
23,0,26
23,0,27
23,0,28
23,0,29
23,0,30
23,0,31
23,0,32
23,0,33
23,0,34
23,0,35
23,0,36
23,0,37
23,0,38
23,0,39
23,0,40
23,0,41
23,0,42
23,0,43
23,0,44
23,0,45
23,0,46
23,0,47
23,0,48
23,0,49
23,0,50
23,0,51
23,0,52
23,0,53
23,0,54
23,0,55
23,0,56
23,0,57
23,0,58
17,0,6
17,0,7
17,0,8
17,0,9
17,0,10
17,0,11
16,0,7
16,0,8
16,0,9
16,0,10
16,0,11
16,0,12
10,0,10
10,0,11
10,0,12
10,0,13
10,0,14
10,0,15
13,0,6
13,0,7
13,0,8
13,0,9
13,0,10
13,0,11
11,0,10
11,0,11
11,0,12
11,0,13
11,0,14
11,0,15
20,0,6
20,0,7
20,0,8
20,0,9
20,0,10
20,0,11
19,0,6
19,0,7
19,0,8
19,0,9
19,0,10
19,0,11
32,0,9
32,0,10
32,0,11
32,0,12
32,0,13
32,0,14
32,0,15
32,0,16
32,0,17
33,0,18
33,0,19
33,0,20
33,0,21
33,0,22
33,0,23
33,0,24
33,0,25
33,0,26
8,0,18
8,0,19
8,0,20
8,0,21
8,0,22
8,0,23
8,0,24
8,0,25
8,0,26
14,0,12
14,0,13
14,0,14
14,0,15
14,0,16
14,0,17
24,0,12
24,0,13
24,0,14
24,0,15
24,0,16
24,0,17
18,0,55
18,0,56
18,0,57
18,0,58
18,0,59
18,0,60
18,0,61
18,0,62
18,0,63
18,0,64
18,0,65
18,0,66
18,0,67
18,0,68
18,0,69
18,0,70
18,0,71
18,0,72
18,0,73
18,0,74
18,0,75
18,0,76
18,0,77
18,0,78
18,0,79
18,0,80
18,0,81
18,0,82
18,0,83
18,0,84
18,0,85
18,0,86
2,0,57
2,0,58
2,0,59
2,0,60
2,0,61
2,0,62
2,0,63
2,0,64
2,0,65
2,0,66
2,0,67
2,0,68
2,0,69
2,0,70
2,0,71
2,0,72
2,0,73
2,0,74
2,0,75
2,0,76
2,0,77
2,0,78
2,0,79
2,0,80
2,0,81
2,0,82
2,0,83
2,0,84
2,0,85
2,0,86
2,0,87
2,0,88
2,0,89
2,0,90
2,0,91
2,0,92
2,0,93
20,0,12
20,0,13
20,0,14
20,0,15
20,0,16
20,0,17
16,0,13
16,0,14
16,0,15
16,0,16
16,0,17
16,0,18
7,0,12
7,0,13
7,0,14
7,0,15
7,0,16
7,0,17
25,0,12
25,0,13
25,0,14
25,0,15
25,0,16
25,0,17
13,0,12
13,0,13
13,0,14
13,0,15
13,0,16
13,0,17
15,0,58
15,0,59
15,0,60
15,0,61
15,0,62
15,0,63
15,0,64
15,0,65
15,0,66
15,0,67
15,0,68
15,0,69
15,0,70
15,0,71
15,0,72
15,0,73
15,0,74
15,0,75
15,0,76
15,0,77
15,0,78
15,0,79
15,0,80
15,0,81
15,0,82
15,0,83
15,0,84
15,0,85
15,0,86
15,0,87
15,0,88
15,0,89
15,0,90
15,0,91
15,0,92
15,0,93
26,0,12
26,0,13
26,0,14
26,0,15
26,0,16
26,0,17
3,0,56
3,0,57
3,0,58
3,0,59
3,0,60
3,0,61
3,0,62
3,0,63
3,0,64
3,0,65
3,0,66
3,0,67
3,0,68
3,0,69
3,0,70
3,0,71
3,0,72
3,0,73
3,0,74
3,0,75
3,0,76
3,0,77
3,0,78
3,0,79
3,0,80
3,0,81
3,0,82
3,0,83
3,0,84
3,0,85
3,0,86
3,0,87
3,0,88
3,0,89
3,0,90
3,0,91
22,0,16
22,0,17
22,0,18
22,0,19
22,0,20
22,0,21
4,0,18
4,0,19
4,0,20
4,0,21
4,0,22
4,0,23
4,0,24
4,0,25
4,0,26
10,0,16
10,0,17
10,0,18
10,0,19
10,0,20
10,0,21
28,0,55
28,0,56
28,0,57
28,0,58
28,0,59
28,0,60
28,0,61
28,0,62
28,0,63
28,0,64
28,0,65
28,0,66
28,0,67
28,0,68
28,0,69
28,0,70
28,0,71
28,0,72
28,0,73
28,0,74
28,0,75
28,0,76
28,0,77
28,0,78
28,0,79
28,0,80
28,0,81
28,0,82
28,0,83
28,0,84
28,0,85
28,0,86
6,0,13
6,0,14
6,0,15
6,0,16
6,0,17
6,0,18
23,0,59
23,0,60
23,0,61
23,0,62
23,0,63
23,0,64
23,0,65
23,0,66
23,0,67
23,0,68
23,0,69
23,0,70
23,0,71
23,0,72
23,0,73
23,0,74
23,0,75
23,0,76
23,0,77
23,0,78
23,0,79
23,0,80
23,0,81
23,0,82
23,0,83
23,0,84
23,0,85
23,0,86
23,0,87
23,0,88
23,0,89
23,0,90
23,0,91
23,0,92
23,0,93
23,0,94
19,0,12
19,0,13
19,0,14
19,0,15
19,0,16
19,0,17
11,0,16
11,0,17
11,0,18
11,0,19
11,0,20
11,0,21
27,0,16
27,0,17
27,0,18
27,0,19
27,0,20
27,0,21
17,0,12
17,0,13
17,0,14
17,0,15
17,0,16
17,0,17
32,0,18
32,0,19
32,0,20
32,0,21
32,0,22
32,0,23
32,0,24
32,0,25
32,0,26
25,0,18
25,0,19
25,0,20
25,0,21
25,0,22
25,0,23
14,0,18
14,0,19
14,0,20
14,0,21
14,0,22
14,0,23
7,0,18
7,0,19
7,0,20
7,0,21
7,0,22
7,0,23
15,0,94
15,0,95
15,0,96
15,0,97
15,0,98
15,0,99
15,0,100
15,0,101
15,0,102
15,0,103
15,0,104
15,0,105
15,0,106
15,0,107
15,0,108
15,0,109
15,0,110
15,0,111
