# timestamp,observer_id,node_id,direction,output
1570094779.652863,19,19,r,[INFO: Main      ] Starting Contiki-NG-v1.12-10-g231b116-dirty
1570094779.652863,19,19,r,[INFO: Main      ]  Net: nullnet
1570094779.723922,19,19,r,[INFO: Main      ]  MAC: nullmac
1570094779.723922,19,19,r,[INFO: Main      ] Link-layer address 1300.0000.0000.0000
1570094779.723922,19,19,r,[INFO: Sky       ] Node id: 19
1570094779.723922,19,19,r,[INFO: Sky       ] nullmac, rf channel 26
1570094779.723922,19,19,r,[INFO: DebugPrint] Starting 'Debug Print Task'
1570094779.723922,19,19,r,[INFO: DebugPrint] Buffer size: 700B
1570094779.723922,19,19,r,Starting 'GMW detect noise'
1570094779.723922,19,19,r,[INFO:     0] Starting GMW protothread (source node)
1570094779.723922,19,19,r,[INFO:     0] t_ctrl=8ms, t_data=8ms, t_cont=6ms, data=8b, slots=2, tx=3, hop=5, scale=1000
1570094779.832027,19,19,r,[WARN:     0] A full control structure does not fit in a packet!
1570094779.867896,19,19,r,[WARN:     0] Reduce control size or use static schedule/config.
1570094779.867896,19,19,r,[ERROR:    0] Round overruns. Aborted after slot 0
1570094779.867896,19,19,r,[INFO:     0] Radio DC: 49.43
1570094781.890640,19,19,r,[INFO:     0] Radio DC: 1.83
1570094783.890666,19,19,r,[INFO:     0] Radio DC: 1.84
1570094785.890676,19,19,r,[INFO:     0] Radio DC: 1.85
1570094787.894263,19,19,r,[INFO:     0] Radio DC: 1.85
1570094789.904973,19,19,r,[INFO:     0] Radio DC: 1.86
1570094791.881767,19,19,r,[INFO:     0] Radio DC: 1.86
1570094793.903052,19,19,r,[INFO:     0] Radio DC: 1.86
1570094795.903889,19,19,r,[INFO:     0] Radio DC: 1.86
1570094797.904129,19,19,r,[INFO:     0] Radio DC: 1.86
1570094799.903964,19,19,r,[INFO:     0] Radio DC: 1.86
1570094801.903853,19,19,r,[INFO:     0] Radio DC: 1.86
1570094803.903987,19,19,r,[INFO:     0] Radio DC: 1.86
1570094805.903640,19,19,r,[INFO:     0] Radio DC: 1.86
1570094807.902468,19,19,r,[INFO:     0] Radio DC: 1.86
1570094809.924256,19,19,r,[INFO:     0] Radio DC: 1.86
1570094811.904376,19,19,r,[INFO:     0] Radio DC: 1.86
1570094813.800479,19,19,r,Schedule missed or corrupted.
1570094813.961340,19,19,r,[INFO:     0] Control missed on channel: 17
1570094813.961340,19,19,r,[INFO:     0] Radio DC: 1.94
1570094815.881392,19,19,r,[INFO:     0] Radio DC: 1.94
1570094817.904371,19,19,r,[INFO:     0] Radio DC: 1.94
1570094819.881484,19,19,r,[INFO:     0] Radio DC: 1.93
1570094821.881371,19,19,r,[INFO:     0] Radio DC: 1.93
1570094823.920514,19,19,r,[INFO:     0] Radio DC: 1.96
1570094825.903711,19,19,r,[INFO:     0] Radio DC: 1.96
1570094827.903811,19,19,r,[INFO:     0] Radio DC: 1.95
1570094829.881671,19,19,r,[INFO:     0] Radio DC: 1.95
1570094831.881664,19,19,r,[INFO:     0] Radio DC: 1.94
1570094833.920618,19,19,r,[INFO:     0] Radio DC: 1.97
1570094835.890078,19,19,r,[INFO:     0] Radio DC: 1.96
1570094837.880971,19,19,r,[INFO:     0] Radio DC: 1.96
1570094839.800775,19,19,r,Schedule missed or corrupted.
1570094839.881984,19,19,r,[INFO:     0] Control missed on channel: 18
1570094839.912166,19,19,r,[INFO:     0] Radio DC: 1.96
1570094841.885751,19,19,r,[INFO:     0] Radio DC: 1.95
1570094843.881203,19,19,r,[INFO:     0] Radio DC: 1.95
1570094845.881220,19,19,r,[INFO:     0] Radio DC: 1.94
1570094847.881931,19,19,r,[INFO:     0] Radio DC: 1.94
1570094849.891906,19,19,r,[INFO:     0] Radio DC: 1.94
1570094851.880590,19,19,r,[INFO:     0] Radio DC: 1.94
1570094853.881367,19,19,r,[INFO:     0] Radio DC: 1.94
1570094855.880608,19,19,r,[INFO:     0] Radio DC: 1.93
1570094857.880430,19,19,r,[INFO:     0] Radio DC: 1.93
1570094859.881352,19,19,r,[INFO:     0] Radio DC: 1.93
1570094861.880517,19,19,r,[INFO:     0] Radio DC: 1.93
1570094863.920356,19,19,r,[INFO:     0] Radio DC: 1.94
1570094865.881429,19,19,r,[INFO:     0] Radio DC: 1.94
1570094867.880589,19,19,r,[INFO:     0] Radio DC: 1.94
1570094869.880647,19,19,r,[INFO:     0] Radio DC: 1.94
1570094871.881498,19,19,r,[INFO:     0] Radio DC: 1.94
1570094873.880613,19,19,r,[INFO:     0] Radio DC: 1.93
1570094875.880630,19,19,r,[INFO:     0] Radio DC: 1.93
1570094877.881556,19,19,r,[INFO:     0] Radio DC: 1.93
1570094879.880868,19,19,r,[INFO:     0] Radio DC: 1.93
1570094881.880671,19,19,r,[INFO:     0] Radio DC: 1.92
1570094883.881576,19,19,r,[INFO:     0] Radio DC: 1.92
1570094885.880757,19,19,r,[INFO:     0] Radio DC: 1.92
1570094887.880786,19,19,r,[INFO:     0] Radio DC: 1.92
1570094889.881354,19,19,r,[INFO:     0] Radio DC: 1.92
1570094891.960395,19,19,r,[INFO:     0] Radio DC: 1.94
1570094893.880846,19,19,r,[INFO:     0] Radio DC: 1.94
1570094895.880546,19,19,r,[INFO:     0] Radio DC: 1.94
1570094897.880568,19,19,r,[INFO:     0] Radio DC: 1.94
1570094899.883965,19,19,r,[INFO:     0] Radio DC: 1.94
1570094901.880619,19,19,r,[INFO:     0] Radio DC: 1.94
1570094903.880628,19,19,r,[INFO:     0] Radio DC: 1.94
1570094905.880702,19,19,r,[INFO:     0] Radio DC: 1.94
1570094907.880486,19,19,r,[INFO:     0] Radio DC: 1.93
1570094909.880490,19,19,r,[INFO:     0] Radio DC: 1.93
1570094911.880604,19,19,r,[INFO:     0] Radio DC: 1.93
1570094913.891632,19,19,r,[INFO:     0] Radio DC: 1.93
1570094915.880610,19,19,r,[INFO:     0] Radio DC: 1.93
1570094917.960391,19,19,r,[INFO:     0] Radio DC: 1.95
1570094919.880671,19,19,r,[INFO:     0] Radio DC: 1.95
1570094921.880628,19,19,r,[INFO:     0] Radio DC: 1.95
1570094923.880738,19,19,r,[INFO:     0] Radio DC: 1.95
1570094925.880690,19,19,r,[INFO:     0] Radio DC: 1.94
1570094927.880713,19,19,r,[INFO:     0] Radio DC: 1.94
1570094929.880791,19,19,r,[INFO:     0] Radio DC: 1.94
1570094931.880733,19,19,r,[INFO:     0] Radio DC: 1.94
1570094933.880769,19,19,r,[INFO:     0] Radio DC: 1.94
1570094935.880805,19,19,r,[INFO:     0] Radio DC: 1.94
1570094937.880773,19,19,r,[INFO:     0] Radio DC: 1.94
1570094939.880836,19,19,r,[INFO:     0] Radio DC: 1.94
1570094941.960421,19,19,r,[INFO:     0] Radio DC: 1.95
1570094943.880789,19,19,r,[INFO:     0] Radio DC: 1.95
1570094945.880603,19,19,r,[INFO:     0] Radio DC: 1.95
1570094947.880649,19,19,r,[INFO:     0] Radio DC: 1.95
1570094949.880618,19,19,r,[INFO:     0] Radio DC: 1.95
1570094951.880650,19,19,r,[INFO:     0] Radio DC: 1.95
1570094953.960344,19,19,r,[INFO:     0] Radio DC: 1.96
1570094955.880506,19,19,r,[INFO:     0] Radio DC: 1.96
1570094957.880503,19,19,r,[INFO:     0] Radio DC: 1.96
1570094959.880522,19,19,r,[INFO:     0] Radio DC: 1.96
1570094782.129559,13,13,r,[INFO: Main      ] Starting Contiki-NG-v1.12-10-g231b116-dirty
1570094782.129559,13,13,r,[INFO: Main      ]  Net: nullnet
1570094782.203408,13,13,r,[INFO: Main      ]  MAC: nullmac
1570094782.203408,13,13,r,[INFO: Main      ] Link-layer address 0d00.0000.0000.0000
1570094782.203408,13,13,r,[INFO: Sky       ] Node id: 13
1570094782.203408,13,13,r,[INFO: Sky       ] nullmac, rf channel 26
1570094782.203408,13,13,r,[INFO: DebugPrint] Starting 'Debug Print Task'
1570094782.203408,13,13,r,[INFO: DebugPrint] Buffer size: 700B
1570094782.203408,13,13,r,Starting 'GMW detect noise'
1570094782.203408,13,13,r,[INFO:     0] Starting GMW protothread (source node)
1570094782.203408,13,13,r,[INFO:     0] t_ctrl=8ms, t_data=8ms, t_cont=6ms, data=8b, slots=2, tx=3, hop=5, scale=1000
1570094783.894187,13,13,r,[WARN:     0] A full control structure does not fit in a packet!
1570094783.973330,13,13,r,[WARN:     0] Reduce control size or use static schedule/config.
1570094783.973330,13,13,r,[INFO:     0] Radio DC: 92.05
1570094785.887798,13,13,r,[INFO:     0] Radio DC: 1.86
1570094787.887731,13,13,r,[INFO:     0] Radio DC: 1.85
1570094789.887595,13,13,r,[INFO:     0] Radio DC: 1.85
1570094791.887584,13,13,r,[INFO:     0] Radio DC: 1.85
1570094793.887651,13,13,r,[INFO:     0] Radio DC: 1.85
1570094795.887634,13,13,r,[INFO:     0] Radio DC: 1.86
1570094797.898521,13,13,r,[INFO:     0] Radio DC: 1.86
1570094799.887693,13,13,r,[INFO:     0] Radio DC: 1.86
1570094801.887650,13,13,r,[INFO:     0] Radio DC: 1.85
1570094803.887731,13,13,r,[INFO:     0] Radio DC: 1.85
1570094805.887782,13,13,r,[INFO:     0] Radio DC: 1.84
1570094807.887732,13,13,r,[INFO:     0] Radio DC: 1.85
1570094809.798193,13,13,r,Schedule missed or corrupted.
1570094809.887633,13,13,r,[INFO:     0] Control missed on channel: 18
1570094809.887633,13,13,r,[INFO:     0] Radio DC: 1.85
